Time,Year,Month,Date,Hour,Day,AceticAcidDerivatives,PropionicAcidDerivatives,SalicylicAcidDerivatives,PyrazolonesAndAnilides,AnxiolyticDrugs,HypnoticsSndSedativesDrugs,ObstructiveAirwayDrugs,Antihistamines
11/17/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Thursday,1,0,0,4,0,0,0,0
11/17/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Thursday,0,0,0,7,0,0,1,0
11/17/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Thursday,0,0,0,0,0,0,0,0
11/17/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Thursday,0,0,0,0,0,0,0,0
11/18/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Friday,0,0,0,0,0,0,0,0
11/18/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Friday,0,0,0,0,0,0,0,0
11/18/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Friday,0,0,0,0,0,0,0,0
11/18/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Friday,0,0,0,0,0,0,0,0
11/18/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Friday,0,0,0,0,0,0,0,0
11/18/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Friday,0,0,0,0,0,0,0,0
11/18/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Friday,0,0,0,0,0,0,0,0
11/18/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Friday,0,0,0,0,0,0,0,1
11/18/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Friday,0,0,0,0,0,0,0,0
11/18/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Friday,0,0,0,14,0,0,0,0
11/18/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Friday,0,0,1,0,0,0,0,0
11/18/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Friday,0,0.33,1,2,0,0,2,0
11/18/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Friday,0,0,1,1,0,0,0,0
11/18/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Friday,0,0,0,1,3,1,0,0
11/18/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Friday,1,1,0,1,2,0,0,1
11/18/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Friday,0,0,0,0,2,0,0,0
11/18/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Friday,0,0,0,0,0,0,0,0
11/18/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Friday,0.33,0,1,3,0,0,0,0
11/18/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Friday,0,1,0,0,0,0,0,0
11/18/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Friday,0,0,0,4,0,0,0,0
11/18/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Friday,0,1,2,5,0,0,0,0
11/18/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Friday,0,1,0.25,0,0,0,0,0
11/18/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Friday,0,0,0,0,0,0,0,0
11/18/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Friday,0,0,0,0,0,0,0,0
11/19/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Saturday,0,0,0,0,0,0,0,0
11/19/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Saturday,0,0,0,0,0,0,0,0
11/19/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Saturday,0,0,0,0,0,0,0,0
11/19/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Saturday,0,0,0,0,0,0,0,0
11/19/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Saturday,0,0,0,0,0,0,0,0
11/19/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Saturday,0,0,0,0,0,0,0,0
11/19/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Saturday,0,0,0,0,0,0,0,0
11/19/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Saturday,0,0,0,0,0,0,0,0
11/19/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Saturday,0,0,0,0,0,0,0,0
11/19/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Saturday,0,0.33,0,4,0,0,0,0
11/19/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Saturday,0,0,0,1.2,0,0,2,0
11/19/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Saturday,1,0,0,6,0,0,0,0
11/19/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Saturday,1,2,1,0,0,0,0,0
11/19/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Saturday,0,0,1,1,3,0,0,2
11/19/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Saturday,1,0,0,5.2,0,0,0,0
11/19/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Saturday,1,0,0,8,0,0,0,0
11/19/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Saturday,0,0,0,4,0,0,0,0
11/19/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Saturday,1,0,1,1,0,0,1,0
11/19/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Saturday,0,0.03,1,4,0,0,0,0
11/19/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Saturday,0,0,0,0,0,0,0,0
11/19/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Saturday,0,0.34,0,1,0,0,0,0
11/19/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Saturday,0,0,0,0,0,0,0,0
11/19/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Saturday,0,0,0,0,0,0,0,0
11/19/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Saturday,0,0,0,0,0,0,0,0
11/20/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Sunday,0,0,0,0,0,0,0,0
11/20/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Sunday,0,0,0,0,0,0,0,0
11/20/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Sunday,0,0,0,0,0,0,0,0
11/20/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Sunday,0,0,0,0,0,0,0,0
11/20/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Sunday,0,0,0,0,0,0,0,0
11/20/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Sunday,0,0,0,0,0,0,0,0
11/20/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Sunday,0,0,0,0,0,0,0,0
11/20/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Sunday,0,0,0,0,0,0,0,0
11/20/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Sunday,0,0,1,0,0,0,0,0
11/20/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Sunday,1,0.33,1,2,0,0,0,0
11/20/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Sunday,1,0.33,0,1,1,0,0,1
11/20/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Sunday,0,0,0,4,0,0,0,0
11/20/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Sunday,0,0,0,3.2,1,0,0,0
11/20/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Sunday,2,1,0,5,1,0,0,0
11/20/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Sunday,1,0,2,2,0,0,0,0
11/20/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Sunday,0,0.34,0,4.3,0,0,0,0
11/20/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Sunday,0,0,0,1,0,0,0,1
11/20/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Sunday,1,0.34,0,1,0,0,0,0
11/20/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Sunday,1,2,1,0,0,0,0,0
11/20/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Sunday,0,0,0,2,0,0,0,0
11/20/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Sunday,0,0,0,0,0,0,0,0
11/20/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Sunday,0,0,0,0,0,0,0,0
11/20/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Sunday,0,0,0,0,0,0,0,0
11/20/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Sunday,0,0,0,0,0,0,0,0
11/21/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Monday,0,0,0,0,0,0,0,0
11/21/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Monday,0,0,0,0,0,0,0,0
11/21/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Monday,0,0,0,0,0,0,0,0
11/21/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Monday,0,0,0,0,0,0,0,0
11/21/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Monday,0,0,0,0,0,0,0,0
11/21/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Monday,0,0,0,0,0,0,0,0
11/21/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Monday,0,0,0,0,0,0,0,0
11/21/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Monday,0,0,0,0,0,0,0,0
11/21/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Monday,0,0,1.25,1,0,0,2,0
11/21/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Monday,0,0,1,2,0,0,0,0
11/21/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Monday,1,0,1,4.6,1,0,0,0
11/21/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Monday,0,1,1,1,0,0,1,0
11/21/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Monday,0,0,0,0,0,0,0,1
11/21/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Monday,0,1,0,0.4,0,0,0,0
11/21/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Monday,0,0,0,5,0,0,0,0
11/21/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Monday,0,0,0,0,0,0,0,0
11/21/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Monday,0,0,1,1,0,0,0,0
11/21/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Monday,0,1,0,0,0,0,0,1
11/21/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Monday,0,0,0,4,0,0,0,0
11/21/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Monday,0.34,0.34,0,7,0,0,0,1
11/21/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Monday,0,0,0,4,0,0,0,0
11/21/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Monday,0,0,0,0,0,0,10,0
11/21/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Monday,0,0,0,0,0,0,0,0
11/21/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Monday,0,0,0,0,0,0,0,0
11/22/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Tuesday,0,0,1,0,0,1,0,0
11/22/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Tuesday,0,2,0,10,0,0,0,0
11/22/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Tuesday,1,0.33,0,2,1,0,0,0
11/22/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Tuesday,0,0,0,4,0,0,0,0
11/22/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Tuesday,0,1,0,2,0,0,0,0
11/22/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Tuesday,0,1,0,2,0,0,5,0
11/22/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Tuesday,0,0,0,1,1,0,1,0
11/22/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Tuesday,0,0,0.1,0,0,0,0,0
11/22/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Tuesday,1,0,0,0,1,0,1,0
11/22/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Tuesday,1,0.34,0,0,0,0,0,0
11/22/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Tuesday,0.33,0,0,0,0,1,0,0
11/22/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Tuesday,0.34,0.033,0,0,0,0,0,2
11/22/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Tuesday,0.34,0,0,2,0,0,0,0
11/22/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Tuesday,0,0,0,0,0,0,0,0
11/22/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Tuesday,0,0,0,0,0,0,0,0
11/23/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Wednesday,0,0,0,4,0,0,0,0
11/23/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Wednesday,0,0.33,1,3,0,0,0,0
11/23/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Wednesday,0,1,0.2,3,2,0,0,0
11/23/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Wednesday,0,1,1,2,2,0,0,0
11/23/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Wednesday,0,0,1.5,8,0,0,0,0
11/23/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Wednesday,0,0.33,0,1,0,0,0,0
11/23/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Wednesday,0,0,0,8,1,0,0,0
11/23/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Wednesday,0,1,0,0,0,0,0,0
11/23/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Wednesday,2,0,0,0,0,0,0,1
11/23/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Wednesday,1,0.34,0,3,0,0,0,0
11/23/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Wednesday,0,0,0,5,0,0,0,0
11/23/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Wednesday,0,0.33,0,7.124,0,0,0,0
11/23/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Wednesday,0,0,0,0,0,0,0,0
11/23/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Wednesday,0,0,0,0,0,0,0,0
11/24/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Thursday,0,0,0,0,0,0,0,0
11/24/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Thursday,0,0,0,0,0,0,0,0
11/24/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Thursday,0,0,0,0,0,0,0,0
11/24/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Thursday,0,0,0,0,0,0,0,0
11/24/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Thursday,0,0,0,0,0,0,0,0
11/24/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Thursday,0,0,0,0,0,0,0,0
11/24/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Thursday,0,0,0,0,0,0,0,0
11/24/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Thursday,0,0,0,0,0,0,0,0
11/24/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Thursday,0,1.66,0,0,0,0,0,0
11/24/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Thursday,3,0.33,0,0,0,0,0,0
11/24/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Thursday,0,0,2,1,0,0,0,1
11/24/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Thursday,0,0,0,2,0,0,0,0
11/24/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Thursday,0,0.66,0,1,0,0,0,0
11/24/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Thursday,1.68,0,0,2,0,0,2,0
11/24/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Thursday,0,0,1,4,0,0,0,0
11/24/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Thursday,1.33,0,0,0,1,0,2,0
11/24/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Thursday,0.33,0.66,0,3,1,0,0,0
11/24/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Thursday,1,0.33,0,0,0,0,0,1
11/24/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Thursday,0,0,1,0,0,0,5,1
11/24/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Thursday,1.33,0.363,0,7,0,0,0,0
11/24/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Thursday,0,0,1,7,0,0,1,0
11/24/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Thursday,0,0.33,1,1,0,0,0,0
11/24/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Thursday,0,0,0,0,0,0,0,0
11/24/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Thursday,0,0,0,0,0,0,0,0
11/25/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Friday,0,0,0,0,0,0,0,0
11/25/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Friday,0,0,0,0,0,0,0,0
11/25/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Friday,0,0,0,0,0,0,0,0
11/25/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Friday,0,0,0,0,0,0,0,0
11/25/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Friday,0,0,0,0,0,0,0,0
11/25/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Friday,0,0,0,0,0,0,0,0
11/25/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Friday,0,0,0,0,0,0,0,0
11/25/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Friday,0,0,0,0,0,0,0,0
11/25/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Friday,0,0,0,0,0,0,0,0
11/25/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Friday,0,0,6,0,0,0,0,0
11/25/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Friday,3,0,0,1,2,0,0,0
11/25/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Friday,1,0,0,0,8,3,0,0
11/25/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Friday,0,1,0,0,4,0,1,0
11/25/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Friday,1,0,0,1,0,0,0,0
11/25/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Friday,1,0.33,0,1,0,0,0,0
11/25/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Friday,0,0,0,2,1,0,0,0
11/25/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Friday,0,0.33,0,3,0,0,0,0
11/25/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Friday,1.34,1.34,0,5,2,1,4,0
11/25/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Friday,0,0,1,2,3,0,0,0
11/25/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Friday,0,1,0,3,0,0,0,0
11/25/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Friday,0,1,0,2,0,0,0,1
11/25/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Friday,0,0,0,1,0,0,0,0
11/25/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Friday,0,0,0,0,0,0,0,0
11/25/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Friday,0,0,0,0,0,0,0,0
11/26/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Saturday,0,0,0,0,0,0,0,0
11/26/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Saturday,0,0,0,0,0,0,0,0
11/26/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Saturday,0,0,0,0,0,0,0,0
11/26/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Saturday,0,0,0,0,0,0,0,0
11/26/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Saturday,0,0,0,0,0,0,0,0
11/26/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Saturday,0,0,0,0,0,0,0,0
11/26/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Saturday,0,0,0,0,0,0,0,0
11/26/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Saturday,0,0,0,0,0,0,0,0
11/26/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Saturday,0,0.33,0,0,0,0,0,0
11/26/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Saturday,1,0,0,7,0,0,0,0
11/26/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Saturday,0,0,1,1,2,0,1,0
11/26/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Saturday,0,1.33,0,6,1,0,0,0
11/26/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Saturday,0.33,1,0,3,2,3,0,0
11/26/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Saturday,1,0,0,3,0,0,0,0
11/26/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Saturday,0,0,2,1,4,0,0,0
11/26/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Saturday,0,0,0,1,0,0,0,0
11/26/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Saturday,0,0,0,1,0,0,0,0
11/26/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Saturday,1,1,0,6,0,0,0,0
11/26/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Saturday,0,0.34,0,1,0,0,10,1
11/26/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Saturday,0,1,1,3,0,0,0,1
11/26/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Saturday,0,0,0,3,0,0,1,0
11/26/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Saturday,0,0,0,0,0,0,0,0
11/26/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Saturday,0,0,0,0,0,0,0,0
11/26/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Saturday,0,0,0,0,0,0,0,0
11/27/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Sunday,0,0,0,0,0,0,0,0
11/27/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Sunday,0,0,0,0,0,0,0,0
11/27/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Sunday,0,0,0,0,0,0,0,0
11/27/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Sunday,0,0,0,0,0,0,0,0
11/27/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Sunday,0,0,0,0,0,0,0,0
11/27/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Sunday,0,0,0,0,0,0,0,0
11/27/2016 6:00,#VALUE!,#VALUE!,#VALUE!,6,Sunday,0,0,0,0,0,0,0,0
11/27/2016 7:00,#VALUE!,#VALUE!,#VALUE!,7,Sunday,0,0,0,0,0,0,0,0
11/27/2016 8:00,#VALUE!,#VALUE!,#VALUE!,8,Sunday,0,0,0,3,0,0,0,0
11/27/2016 9:00,#VALUE!,#VALUE!,#VALUE!,9,Sunday,1,0,0,0,3,0,0,0
11/27/2016 10:00,#VALUE!,#VALUE!,#VALUE!,10,Sunday,3,1,0.3,7,2,0,0,0
11/27/2016 11:00,#VALUE!,#VALUE!,#VALUE!,11,Sunday,0,0,1,16,0,0,0,0
11/27/2016 12:00,#VALUE!,#VALUE!,#VALUE!,12,Sunday,2,0.33,0,1,0,0,1,0
11/27/2016 13:00,#VALUE!,#VALUE!,#VALUE!,13,Sunday,1.33,2,1,7,0,0,0,0
11/27/2016 14:00,#VALUE!,#VALUE!,#VALUE!,14,Sunday,0,0.33,0,2,0,0,0,0
11/27/2016 15:00,#VALUE!,#VALUE!,#VALUE!,15,Sunday,0,0,0,4,0,0,0,0
11/27/2016 16:00,#VALUE!,#VALUE!,#VALUE!,16,Sunday,0,1,0,1,0,0,0,0
11/27/2016 17:00,#VALUE!,#VALUE!,#VALUE!,17,Sunday,1,0,0,7,0,0,0,0
11/27/2016 18:00,#VALUE!,#VALUE!,#VALUE!,18,Sunday,1,1,0.6,6,0,0,0,0
11/27/2016 19:00,#VALUE!,#VALUE!,#VALUE!,19,Sunday,0,0.033,0,4,0,0,0,0
11/27/2016 20:00,#VALUE!,#VALUE!,#VALUE!,20,Sunday,0,0,1,3,0,0,0,0
11/27/2016 21:00,#VALUE!,#VALUE!,#VALUE!,21,Sunday,0,0,0,0,0,0,0,0
11/27/2016 22:00,#VALUE!,#VALUE!,#VALUE!,22,Sunday,0,0,0,0,0,0,0,0
11/27/2016 23:00,#VALUE!,#VALUE!,#VALUE!,23,Sunday,0,0,0,0,0,0,0,0
11/28/2016 0:00,#VALUE!,#VALUE!,#VALUE!,0,Monday,0,0,0,0,0,0,0,0
11/28/2016 1:00,#VALUE!,#VALUE!,#VALUE!,1,Monday,0,0,0,0,0,0,0,0
11/28/2016 2:00,#VALUE!,#VALUE!,#VALUE!,2,Monday,0,0,0,0,0,0,0,0
11/28/2016 3:00,#VALUE!,#VALUE!,#VALUE!,3,Monday,0,0,0,0,0,0,0,0
11/28/2016 4:00,#VALUE!,#VALUE!,#VALUE!,4,Monday,0,0,0,0,0,0,0,0
11/28/2016 5:00,#VALUE!,#VALUE!,#VALUE!,5,Monday,0,0,0,0,0,0,0,0
